Date,Country,State,Status,Value
03-08-2020,China,Liaoning,Recovered,2.0
03-08-2020,China,Gansu,Confirmed,4.0
03-08-2020,Hong Kong,Hong Kong,Confirmed,6.0
03-08-2020,Hong Kong,Hong Kong,Deaths,1.0
03-08-2020,Hong Kong,Hong Kong,Recovered,7.0
03-08-2020,Austria,_,Confirmed,25.0
03-08-2020,Malaysia,_,Confirmed,6.0
03-08-2020,Malaysia,_,Recovered,1.0
03-08-2020,United States of America,Washington,Confirmed,21.0
03-08-2020,United States of America,Washington,Deaths,2.0
03-08-2020,United States of America,New York,Confirmed,30.0
03-08-2020,China,Xinjiang,Recovered,1.0
03-08-2020,China,Inner Mongolia,Recovered,3.0
03-08-2020,Greece,_,Confirmed,27.0
03-08-2020,Kuwait,_,Confirmed,3.0
03-08-2020,Kuwait,_,Recovered,1.0
03-08-2020,Iraq,_,Confirmed,6.0
03-08-2020,Iraq,_,Deaths,2.0
03-08-2020,Egypt,_,Confirmed,34.0
03-08-2020,Egypt,_,Deaths,1.0
03-08-2020,Taiwan,Taiwan,Recovered,1.0
03-08-2020,India,_,Confirmed,5.0
03-08-2020,Israel,_,Confirmed,18.0
03-08-2020,Australia,New South Wales,Confirmed,10.0
03-08-2020,Australia,New South Wales,Deaths,2.0
03-08-2020,United States of America,California,Confirmed,16.0
03-08-2020,San Marino,_,Confirmed,13.0
03-08-2020,Denmark,_,Confirmed,12.0
03-08-2020,Lebanon,_,Confirmed,10.0
03-08-2020,Czech Republic,_,Confirmed,12.0
03-08-2020,Portugal,_,Confirmed,10.0
03-08-2020,Vietnam,_,Confirmed,12.0
03-08-2020,Canada,ON,Confirmed,1.0
03-08-2020,Canada,British Columbia,Confirmed,6.0
03-08-2020,Finland,_,Confirmed,8.0
03-08-2020,Republic of Ireland,_,Confirmed,21.0
03-08-2020,Brazil,_,Confirmed,7.0
03-08-2020,Algeria,_,Confirmed,2.0
03-08-2020,Ireland,_,Confirmed,1.0
03-08-2020,Russia,_,Confirmed,4.0
03-08-2020,Russia,_,Recovered,1.0
03-08-2020,Slovenia,_,Confirmed,9.0
03-08-2020,Australia,Queensland,Confirmed,2.0
03-08-2020,Qatar,_,Confirmed,7.0
03-08-2020,Romania,_,Confirmed,6.0
03-08-2020,Ecuador,_,Confirmed,1.0
03-08-2020,Georgia,_,Confirmed,9.0
03-08-2020,Argentina,_,Confirmed,4.0
03-08-2020,Argentina,_,Deaths,1.0
03-08-2020,Poland,_,Confirmed,6.0
03-08-2020,Saudi Arabia,_,Confirmed,6.0
03-08-2020,Philippines,_,Confirmed,4.0
03-08-2020,Chile,_,Confirmed,4.0
03-08-2020,United States of America,Massachusetts,Confirmed,17.0
03-08-2020,United States of America,Oregon,Confirmed,8.0
03-08-2020,Hungary,_,Confirmed,3.0
03-08-2020,Mexico,_,Confirmed,1.0
03-08-2020,United States of America,Illinois,Confirmed,1.0
03-08-2020,Indonesia,_,Confirmed,2.0
03-08-2020,Pakistan,_,Recovered,1.0
03-08-2020,Peru,_,Confirmed,5.0
03-08-2020,United States of America,Texas,Confirmed,3.0
03-08-2020,Costa Rica,_,Confirmed,4.0
03-08-2020,Dominican Republic,_,Confirmed,3.0
03-08-2020,Afghanistan,_,Confirmed,3.0
03-08-2020,Bulgaria,_,Confirmed,4.0
03-08-2020,Canada,QC,Confirmed,1.0
03-08-2020,Maldives,_,Confirmed,4.0
03-08-2020,Senegal,_,Recovered,1.0
03-08-2020,United States of America,New Jersey,Confirmed,1.0
03-08-2020,United States of America,New Hampshire,Confirmed,4.0
03-08-2020,United States of America,Maryland,Confirmed,2.0
03-08-2020,United States of America,Pennsylvania,Confirmed,4.0
03-08-2020,Bangladesh,_,Confirmed,3.0
03-08-2020,Canada,Alberta,Confirmed,2.0
03-08-2020,Luxembourg,_,Confirmed,1.0
03-08-2020,Slovakia,_,Confirmed,2.0
03-08-2020,South Africa,_,Confirmed,2.0
03-08-2020,Australia,Tasmania,Confirmed,1.0
03-08-2020,Cambodia,_,Confirmed,1.0
03-08-2020,Cameroon,_,Confirmed,1.0
03-08-2020,Faroe Islands,_,Confirmed,1.0
03-08-2020,Latvia,_,Confirmed,1.0
03-08-2020,Tunisia,_,Confirmed,1.0
03-08-2020,United States of America,Florida,Confirmed,3.0
03-08-2020,United States of America,Florida,Deaths,2.0
03-08-2020,United States of America,Nevada,Confirmed,2.0
03-08-2020,United States of America,Virginia,Confirmed,2.0
03-08-2020,United States of America,D.C.,Confirmed,2.0
03-08-2020,Moldova,_,Confirmed,1.0
03-08-2020,Paraguay,_,Confirmed,1.0
03-08-2020,United States of America,Tennessee,Confirmed,2.0
03-08-2020,United States of America,Indiana,Confirmed,1.0
03-08-2020,United States of America,Kansas,Confirmed,1.0
03-08-2020,United States of America,Missouri,Confirmed,1.0
03-08-2020,United States of America,Vermont,Confirmed,1.0
03-09-2020,China,Hubei,Confirmed,36.0
03-09-2020,China,Hubei,Deaths,22.0
03-09-2020,China,Hubei,Recovered,1253.0
03-09-2020,Italy,_,Confirmed,1797.0
03-09-2020,Italy,_,Deaths,97.0
03-09-2020,Italy,_,Recovered,102.0
03-09-2020,South Korea,_,Confirmed,164.0
03-09-2020,South Korea,_,Deaths,3.0
03-09-2020,Iran,_,Confirmed,595.0
03-09-2020,Iran,_,Deaths,43.0
03-09-2020,Iran,_,Recovered,260.0
03-09-2020,China,Guangdong,Deaths,1.0
03-09-2020,China,Guangdong,Recovered,4.0
03-09-2020,China,Zhejiang,Recovered,15.0
03-09-2020,France,_,Confirmed,83.0
03-09-2020,Germany,_,Confirmed,136.0
03-09-2020,Germany,_,Deaths,2.0
03-09-2020,Spain,_,Confirmed,400.0
03-09-2020,Spain,_,Deaths,11.0
03-09-2020,Spain,_,Recovered,2.0
03-09-2020,China,Hunan,Recovered,11.0
03-09-2020,China,Jiangxi,Recovered,4.0
03-09-2020,China,Shandong,Recovered,58.0
03-09-2020,China,Jiangsu,Recovered,9.0
03-09-2020,China,Chongqing,Recovered,15.0
03-09-2020,China,Sichuan,Recovered,2.0
03-09-2020,Japan,_,Confirmed,9.0
03-09-2020,Japan,_,Deaths,11.0
03-09-2020,China,Heilongjiang,Recovered,18.0
03-09-2020,China,Beijing,Recovered,7.0
03-09-2020,Switzerland,_,Confirmed,37.0
03-09-2020,China,Shanghai,Recovered,1.0
03-09-2020,Netherlands,_,Confirmed,56.0
03-09-2020,UK,_,Confirmed,48.0
03-09-2020,UK,_,Deaths,1.0
03-09-2020,China,Guangxi,Recovered,7.0
03-09-2020,Sweden,_,Confirmed,45.0
03-09-2020,Sweden,_,Recovered,1.0
03-09-2020,Belgium,_,Confirmed,39.0
03-09-2020,Norway,_,Confirmed,29.0
03-09-2020,Norway,_,Recovered,1.0
03-09-2020,China,Guizhou,Recovered,6.0
03-09-2020,China,Tianjin,Recovered,2.0
03-09-2020,China,Shanxi,Recovered,1.0
03-09-2020,Austria,_,Confirmed,27.0
03-09-2020,Austria,_,Recovered,2.0
03-09-2020,China,Gansu,Recovered,1.0
03-09-2020,Malaysia,_,Confirmed,18.0
03-09-2020,Hong Kong,Hong Kong,Confirmed,1.0
03-09-2020,Hong Kong,Hong Kong,Recovered,1.0
03-09-2020,United States of America,New York,Confirmed,36.0
03-09-2020,Bahrain,_,Confirmed,10.0
03-09-2020,Bahrain,_,Recovered,10.0
03-09-2020,China,Jilin,Recovered,1.0
03-09-2020,Denmark,_,Confirmed,55.0
03-09-2020,United States of America,Washington,Deaths,1.0
03-09-2020,Iraq,_,Recovered,9.0
03-09-2020,Iceland,_,Confirmed,8.0
03-09-2020,Egypt,_,Confirmed,6.0
03-09-2020,Egypt,_,Recovered,11.0
03-09-2020,Australia,New South Wales,Confirmed,10.0
03-09-2020,Taiwan,Taiwan,Recovered,2.0
03-09-2020,India,_,Confirmed,4.0
03-09-2020,United States of America,California,Confirmed,6.0
03-09-2020,Canada,Ontario,Confirmed,31.0
03-09-2020,Canada,Ontario,Recovered,4.0
03-09-2020,Canada,British Columbia,Confirmed,5.0
03-09-2020,Canada,British Columbia,Deaths,1.0
03-09-2020,Finland,_,Confirmed,7.0
03-09-2020,Brazil,_,Confirmed,5.0
03-09-2020,Ireland,_,Confirmed,2.0
03-09-2020,Algeria,_,Confirmed,1.0
03-09-2020,Philippines,_,Confirmed,10.0
03-09-2020,Indonesia,_,Confirmed,13.0
03-09-2020,Qatar,_,Confirmed,3.0
03-09-2020,Poland,_,Confirmed,5.0
03-09-2020,Australia,Victoria,Confirmed,4.0
03-09-2020,Ecuador,_,Confirmed,1.0
03-09-2020,Georgia,_,Confirmed,2.0
03-09-2020,Saudi Arabia,_,Confirmed,4.0
03-09-2020,Costa Rica,_,Confirmed,4.0
03-09-2020,Hungary,_,Confirmed,2.0
03-09-2020,Canada,Alberta,Confirmed,3.0
03-09-2020,Peru,_,Confirmed,1.0
03-09-2020,Belarus,_,Recovered,1.0
03-09-2020,Latvia,_,Confirmed,4.0
03-09-2020,United States of America,Texas,Confirmed,2.0
03-09-2020,United States of America,Georgia,Confirmed,5.0
03-09-2020,United States of America,Pennsylvania,Confirmed,1.0
03-09-2020,Australia,Western Australia,Confirmed,1.0
03-09-2020,United States of America,South Carolina,Confirmed,4.0
03-09-2020,Canada,Quebec,Confirmed,3.0
03-09-2020,United States of America,Florida,Confirmed,3.0
03-09-2020,United States of America,Nebraska,Confirmed,2.0
03-09-2020,United States of America,Iowa,Confirmed,3.0
03-09-2020,Albania,_,Confirmed,2.0
03-09-2020,Cyprus,_,Confirmed,2.0
03-09-2020,Nigeria,_,Confirmed,1.0
03-09-2020,St. Martin,_,Confirmed,2.0
03-09-2020,United States of America,Kentucky,Confirmed,3.0
03-09-2020,United States of America,Indiana,Confirmed,1.0
03-09-2020,United States of America,Hawaii,Confirmed,1.0
03-09-2020,Brunei,_,Confirmed,1.0
03-09-2020,United States of America,Minnesota,Confirmed,1.0
03-09-2020,United States of America,Louisiana,Confirmed,1.0
03-10-2020,China,Hubei,Confirmed,17.0
03-10-2020,China,Hubei,Deaths,16.0
03-10-2020,China,Hubei,Recovered,1255.0
03-10-2020,Italy,_,Confirmed,977.0
03-10-2020,Italy,_,Deaths,168.0
03-10-2020,Iran,_,Confirmed,881.0
03-10-2020,Iran,_,Deaths,54.0
03-10-2020,Iran,_,Recovered,337.0
03-10-2020,South Korea,_,Confirmed,35.0
03-10-2020,South Korea,_,Deaths,1.0
03-10-2020,South Korea,_,Recovered,129.0
03-10-2020,France,_,Confirmed,575.0
03-10-2020,France,_,Deaths,14.0
03-10-2020,Spain,_,Confirmed,622.0
03-10-2020,Spain,_,Deaths,7.0
03-10-2020,Germany,_,Confirmed,281.0
03-10-2020,China,Guangdong,Confirmed,1.0
03-10-2020,China,Guangdong,Recovered,14.0
03-10-2020,China,Zhejiang,Recovered,15.0
03-10-2020,China,Hunan,Recovered,11.0
03-10-2020,China,Jiangxi,Recovered,4.0
03-10-2020,China,Shandong,Recovered,19.0
03-10-2020,China,Jiangsu,Recovered,6.0
03-10-2020,Japan,_,Confirmed,70.0
03-10-2020,Japan,_,Recovered,25.0
03-10-2020,China,Chongqing,Recovered,5.0
03-10-2020,China,Sichuan,Recovered,12.0
03-10-2020,Switzerland,_,Confirmed,117.0
03-10-2020,Switzerland,_,Deaths,1.0
03-10-2020,China,Heilongjiang,Recovered,4.0
03-10-2020,China,Beijing,Confirmed,1.0
03-10-2020,China,Beijing,Recovered,5.0
03-10-2020,Norway,_,Confirmed,195.0
03-10-2020,Netherlands,_,Confirmed,61.0
03-10-2020,Netherlands,_,Deaths,1.0
03-10-2020,UK,_,Confirmed,61.0
03-10-2020,UK,_,Deaths,2.0
03-10-2020,Sweden,_,Confirmed,107.0
03-10-2020,China,Shanghai,Confirmed,2.0
03-10-2020,China,Shanghai,Recovered,4.0
03-10-2020,Belgium,_,Confirmed,28.0
03-10-2020,United States of America,Washington,Confirmed,139.0
03-10-2020,United States of America,Washington,Deaths,4.0
03-10-2020,Denmark,_,Confirmed,172.0
03-10-2020,China,Guangxi,Recovered,4.0
03-10-2020,Austria,_,Confirmed,51.0
03-10-2020,Austria,_,Recovered,2.0
03-10-2020,United States of America,New York,Confirmed,31.0
03-10-2020,Singapore,_,Confirmed,10.0
03-10-2020,China,Guizhou,Recovered,6.0
03-10-2020,United States of America,California,Confirmed,40.0
03-10-2020,United States of America,California,Deaths,1.0
03-10-2020,China,Tianjin,Recovered,1.0
03-10-2020,China,Shanxi,Recovered,4.0
03-10-2020,Malaysia,_,Confirmed,12.0
03-10-2020,China,Gansu,Confirmed,1.0
03-10-2020,China,Liaoning,Recovered,2.0
03-10-2020,Hong Kong SAR,Hong Kong,Confirmed,120.0
03-10-2020,Hong Kong SAR,Hong Kong,Deaths,3.0
03-10-2020,Hong Kong SAR,Hong Kong,Recovered,65.0
03-10-2020,Bahrain,_,Confirmed,15.0
03-10-2020,Bahrain,_,Recovered,8.0
03-10-2020,United States of America,Massachusetts,Confirmed,68.0
03-10-2020,Greece,_,Confirmed,16.0
03-10-2020,United Arab Emirates,_,Confirmed,29.0
03-10-2020,United Arab Emirates,_,Recovered,5.0
03-10-2020,Iraq,_,Confirmed,11.0
03-10-2020,Iraq,_,Deaths,1.0
03-10-2020,Iceland,_,Confirmed,11.0
03-10-2020,Iceland,_,Recovered,1.0
03-10-2020,Kuwait,_,Confirmed,5.0
03-10-2020,Egypt,_,Confirmed,4.0
03-10-2020,Israel,_,Confirmed,19.0
03-10-2020,Israel,_,Recovered,2.0
03-10-2020,India,_,Confirmed,13.0
03-10-2020,India,_,Recovered,1.0
03-10-2020,Australia,New South Wales,Confirmed,7.0
03-10-2020,Thailand,_,Confirmed,3.0
03-10-2020,Thailand,_,Recovered,2.0
03-10-2020,San Marino,_,Confirmed,15.0
03-10-2020,San Marino,_,Deaths,1.0
03-10-2020,Taipei and environs,Taiwan,Confirmed,47.0
03-10-2020,Taipei and environs,Taiwan,Deaths,1.0
03-10-2020,Taipei and environs,Taiwan,Recovered,17.0
03-10-2020,United States of America,Diamond Princess,Confirmed,46.0
03-10-2020,Czech Republic,_,Confirmed,10.0
03-10-2020,Lebanon,_,Confirmed,9.0
03-10-2020,Lebanon,_,Deaths,1.0
03-10-2020,Portugal,_,Confirmed,11.0
03-10-2020,Finland,_,Confirmed,10.0
03-10-2020,Canada,Ontario,Confirmed,2.0
03-10-2020,Ireland,_,Confirmed,13.0
03-10-2020,Philippines,_,Confirmed,13.0
03-10-2020,Philippines,_,Recovered,1.0
03-10-2020,Brazil,_,Confirmed,6.0
03-10-2020,Slovenia,_,Confirmed,15.0
03-10-2020,Viet Nam,_,Confirmed,31.0
03-10-2020,Viet Nam,_,Recovered,16.0
03-10-2020,Indonesia,_,Confirmed,8.0
03-10-2020,Indonesia,_,Recovered,2.0
03-10-2020,Romania,_,Confirmed,10.0
03-10-2020,occupied Palestinian territory,_,Confirmed,25.0
03-10-2020,Qatar,_,Confirmed,6.0
03-10-2020,Poland,_,Confirmed,6.0
03-10-2020,United States of America,Grand Princess,Confirmed,21.0
03-10-2020,Saudi Arabia,_,Confirmed,5.0
03-10-2020,Saudi Arabia,_,Recovered,1.0
03-10-2020,Australia,Queensland,Confirmed,3.0
03-10-2020,Australia,Victoria,Confirmed,3.0
03-10-2020,Oman,_,Confirmed,2.0
03-10-2020,Oman,_,Recovered,7.0
03-10-2020,Argentina,_,Confirmed,5.0
03-10-2020,United States of America,Georgia,Confirmed,7.0
03-10-2020,Pakistan,_,Confirmed,10.0
03-10-2020,United States of America,Colorado,Confirmed,7.0
03-10-2020,United States of America,Florida,Confirmed,1.0
03-10-2020,United States of America,New Jersey,Confirmed,10.0
03-10-2020,United States of America,New Jersey,Deaths,1.0
03-10-2020,United States of America,Oregon,Confirmed,1.0
03-10-2020,Croatia,_,Confirmed,2.0
03-10-2020,Chile,_,Confirmed,5.0
03-10-2020,Estonia,_,Confirmed,2.0
03-10-2020,United States of America,Illinois,Confirmed,5.0
03-10-2020,United States of America,Pennsylvania,Confirmed,5.0
03-10-2020,Azerbaijan,_,Confirmed,2.0
03-10-2020,Peru,_,Confirmed,4.0
03-10-2020,Albania,_,Confirmed,8.0
03-10-2020,Macao SAR,Macau,Confirmed,10.0
03-10-2020,Macao SAR,Macau,Recovered,10.0
03-10-2020,Russian Federation,_,Confirmed,10.0
03-10-2020,Russian Federation,_,Recovered,3.0
03-10-2020,Belarus,_,Confirmed,3.0
03-10-2020,Belarus,_,Recovered,2.0
03-10-2020,Latvia,_,Confirmed,2.0
03-10-2020,Latvia,_,Recovered,1.0
03-10-2020,United States of America,Iowa,Confirmed,5.0
03-10-2020,United States of America,Maryland,Confirmed,3.0
03-10-2020,Mexico,_,Recovered,3.0
03-10-2020,North Macedonia,_,Confirmed,4.0
03-10-2020,Slovakia,_,Confirmed,4.0
03-10-2020,South Africa,_,Confirmed,4.0
03-10-2020,United States of America,North Carolina,Confirmed,5.0
03-10-2020,United States of America,South Carolina,Confirmed,1.0
03-10-2020,United States of America,Tennessee,Confirmed,4.0
03-10-2020,United States of America,Virginia,Confirmed,5.0
03-10-2020,Australia,Western Australia,Confirmed,2.0
03-10-2020,Maldives,_,Confirmed,2.0
03-10-2020,United States of America,Arizona,Confirmed,1.0
03-10-2020,United States of America,Indiana,Confirmed,3.0
03-10-2020,United States of America,Kentucky,Confirmed,2.0
03-10-2020,Afghanistan,_,Confirmed,1.0
03-10-2020,Bosnia and Herzegovina,_,Confirmed,2.0
03-10-2020,Luxembourg,_,Confirmed,2.0
03-10-2020,Malta,_,Confirmed,2.0
03-10-2020,Serbia,_,Confirmed,4.0
03-10-2020,Tunisia,_,Confirmed,3.0
03-10-2020,United States of America,District of Columbia,Confirmed,5.0
03-10-2020,Canada,Quebec,Confirmed,1.0
03-10-2020,Colombia,_,Confirmed,2.0
03-10-2020,Cyprus,_,Confirmed,1.0
03-10-2020,Morocco,_,Confirmed,1.0
03-10-2020,Morocco,_,Deaths,1.0
03-10-2020,Republic of Moldova,_,Confirmed,3.0
03-10-2020,United States of America,Minnesota,Confirmed,1.0
03-10-2020,United States of America,Ohio,Confirmed,3.0
03-10-2020,United States of America,Wisconsin,Confirmed,2.0
03-10-2020,Saint Martin,_,Confirmed,2.0
03-10-2020,United States of America,Connecticut,Confirmed,1.0
03-10-2020,United States of America,Oklahoma,Confirmed,1.0
03-10-2020,United States of America,Utah,Confirmed,1.0
03-10-2020,Australia,Northern Territory,Confirmed,1.0
03-10-2020,Burkina Faso,_,Confirmed,1.0
03-10-2020,Channel Islands,_,Confirmed,1.0
03-10-2020,Gibraltar,_,Recovered,1.0
03-10-2020,Holy See,_,Confirmed,1.0
03-10-2020,Mongolia,_,Confirmed,1.0
03-10-2020,Panama,_,Confirmed,1.0
03-11-2020,China,Hubei,Confirmed,13.0
03-11-2020,China,Hubei,Deaths,22.0
03-11-2020,China,Hubei,Recovered,1391.0
03-11-2020,Italy,_,Confirmed,2313.0
03-11-2020,Italy,_,Deaths,196.0
03-11-2020,Italy,_,Recovered,321.0
03-11-2020,Iran,_,Confirmed,958.0
03-11-2020,Iran,_,Deaths,63.0
03-11-2020,Iran,_,Recovered,228.0
03-11-2020,"Korea, South",_,Confirmed,7755.0
03-11-2020,"Korea, South",_,Deaths,60.0
03-11-2020,"Korea, South",_,Recovered,288.0
03-11-2020,France,France,Confirmed,2281.0
03-11-2020,France,France,Deaths,48.0
03-11-2020,France,France,Recovered,12.0
03-11-2020,Spain,_,Confirmed,582.0
03-11-2020,Spain,_,Deaths,19.0
03-11-2020,Spain,_,Recovered,151.0
03-11-2020,Germany,_,Confirmed,451.0
03-11-2020,Germany,_,Deaths,1.0
03-11-2020,Germany,_,Recovered,7.0
03-11-2020,China,Guangdong,Confirmed,3.0
03-11-2020,China,Guangdong,Recovered,8.0
03-11-2020,China,Henan,Confirmed,1.0
03-11-2020,China,Henan,Recovered,2.0
03-11-2020,China,Zhejiang,Recovered,4.0
03-11-2020,China,Hunan,Recovered,5.0
03-11-2020,China,Jiangxi,Recovered,5.0
03-11-2020,China,Shandong,Confirmed,2.0
03-11-2020,China,Shandong,Recovered,7.0
03-11-2020,Cruise Ship,Diamond Princess,Confirmed,696.0
03-11-2020,Cruise Ship,Diamond Princess,Deaths,7.0
03-11-2020,Cruise Ship,Diamond Princess,Recovered,325.0
03-11-2020,Switzerland,_,Confirmed,161.0
03-11-2020,Switzerland,_,Deaths,1.0
03-11-2020,Switzerland,_,Recovered,1.0
03-11-2020,Japan,_,Confirmed,58.0
03-11-2020,Japan,_,Deaths,5.0
03-11-2020,Japan,_,Recovered,17.0
03-11-2020,Norway,_,Confirmed,198.0
03-11-2020,China,Chongqing,Recovered,7.0
03-11-2020,China,Sichuan,Recovered,10.0
03-11-2020,Netherlands,_,Confirmed,121.0
03-11-2020,Netherlands,_,Deaths,1.0
03-11-2020,Sweden,_,Confirmed,145.0
03-11-2020,Sweden,_,Deaths,1.0
03-11-2020,China,Heilongjiang,Confirmed,1.0
03-11-2020,China,Heilongjiang,Recovered,2.0
03-11-2020,United Kingdom,UK,Confirmed,456.0
03-11-2020,United Kingdom,UK,Deaths,8.0
03-11-2020,United Kingdom,UK,Recovered,18.0
03-11-2020,Denmark,Denmark,Confirmed,442.0
03-11-2020,Denmark,Denmark,Recovered,1.0
03-11-2020,China,Beijing,Confirmed,6.0
03-11-2020,China,Beijing,Recovered,6.0
03-11-2020,United States of America,Washington,Confirmed,99.0
03-11-2020,United States of America,Washington,Deaths,6.0
03-11-2020,China,Shanghai,Recovered,1.0
03-11-2020,Belgium,_,Confirmed,47.0
03-11-2020,Belgium,_,Deaths,3.0
03-11-2020,Qatar,_,Confirmed,238.0
03-11-2020,China,Guangxi,Recovered,4.0
03-11-2020,Austria,_,Confirmed,64.0
03-11-2020,China,Shaanxi,Recovered,5.0
03-11-2020,United States of America,New York,Confirmed,47.0
03-11-2020,Bahrain,_,Confirmed,85.0
03-11-2020,Bahrain,_,Recovered,13.0
03-11-2020,Singapore,_,Confirmed,18.0
03-11-2020,Singapore,_,Recovered,18.0
03-11-2020,United States of America,California,Confirmed,33.0
03-11-2020,United States of America,California,Deaths,1.0
03-11-2020,Malaysia,_,Confirmed,20.0
03-11-2020,Malaysia,_,Recovered,2.0
03-11-2020,China,Guizhou,Recovered,4.0
03-11-2020,China,Gansu,Confirmed,2.0
03-11-2020,China,Hong Kong,Confirmed,126.0
03-11-2020,China,Hong Kong,Deaths,3.0
03-11-2020,China,Hong Kong,Recovered,65.0
03-11-2020,Israel,_,Confirmed,51.0
03-11-2020,Greece,_,Confirmed,10.0
03-11-2020,Greece,_,Deaths,1.0
03-11-2020,United States of America,Massachusetts,Confirmed,3.0
03-11-2020,Czechia,_,Confirmed,91.0
03-11-2020,Iceland,_,Confirmed,16.0
03-11-2020,China,Inner Mongolia,Recovered,1.0
03-11-2020,China,Ningxia,Recovered,1.0
03-11-2020,United Arab Emirates,_,Recovered,5.0
03-11-2020,Kuwait,_,Confirmed,3.0
03-11-2020,Kuwait,_,Recovered,1.0
03-11-2020,Iraq,_,Recovered,12.0
03-11-2020,Australia,New South Wales,Confirmed,10.0
03-11-2020,India,_,Confirmed,6.0
03-11-2020,India,_,Deaths,1.0
03-11-2020,San Marino,_,Confirmed,11.0
03-11-2020,Lebanon,_,Confirmed,20.0
03-11-2020,Lebanon,_,Deaths,2.0
03-11-2020,Egypt,_,Confirmed,1.0
03-11-2020,Egypt,_,Recovered,26.0
03-11-2020,Finland,_,Confirmed,19.0
03-11-2020,Portugal,_,Confirmed,18.0
03-11-2020,Thailand,_,Confirmed,6.0
03-11-2020,Thailand,_,Recovered,1.0
03-11-2020,Slovenia,_,Confirmed,26.0
03-11-2020,Philippines,_,Confirmed,16.0
03-11-2020,Taiwan*,_,Confirmed,48.0
03-11-2020,Taiwan*,_,Deaths,1.0
03-11-2020,Taiwan*,_,Recovered,17.0
03-11-2020,Romania,_,Confirmed,20.0
03-11-2020,Romania,_,Recovered,3.0
03-11-2020,Ireland,_,Confirmed,9.0
03-11-2020,Ireland,_,Deaths,1.0
03-11-2020,Canada,Ontario,Confirmed,5.0
03-11-2020,Canada,British Columbia,Confirmed,7.0
03-11-2020,Brazil,_,Confirmed,7.0
03-11-2020,Vietnam,_,Confirmed,8.0
03-11-2020,Indonesia,_,Confirmed,7.0
03-11-2020,Indonesia,_,Deaths,1.0
03-11-2020,United States of America,Colorado,Confirmed,19.0
03-11-2020,Poland,_,Confirmed,9.0
03-11-2020,United States of America,Florida,Confirmed,13.0
03-11-2020,United States of America,Illinois,Confirmed,13.0
03-11-2020,Georgia,_,Confirmed,9.0
03-11-2020,Chile,_,Confirmed,10.0
03-11-2020,United States of America,Georgia,Confirmed,6.0
03-11-2020,United States of America,New Jersey,Confirmed,8.0
03-11-2020,Australia,Victoria,Confirmed,3.0
03-11-2020,Saudi Arabia,_,Confirmed,1.0
03-11-2020,United States of America,Texas,Confirmed,8.0
03-11-2020,Australia,Queensland,Confirmed,2.0
03-11-2020,Russia,_,Confirmed,3.0
03-11-2020,Argentina,_,Confirmed,2.0
03-11-2020,Canada,Alberta,Confirmed,12.0
03-11-2020,Croatia,_,Confirmed,5.0
03-11-2020,Pakistan,_,Confirmed,3.0
03-11-2020,Pakistan,_,Recovered,1.0
03-11-2020,United States of America,Oregon,Confirmed,4.0
03-11-2020,Ecuador,_,Confirmed,2.0
03-11-2020,Estonia,_,Confirmed,4.0
03-11-2020,United States of America,Pennsylvania,Confirmed,4.0
03-11-2020,Costa Rica,_,Confirmed,4.0
03-11-2020,Hungary,_,Confirmed,4.0
03-11-2020,South Africa,_,Confirmed,6.0
03-11-2020,United States of America,Iowa,Confirmed,5.0
03-11-2020,Albania,_,Confirmed,2.0
03-11-2020,Albania,_,Deaths,1.0
03-11-2020,Serbia,_,Confirmed,7.0
03-11-2020,Azerbaijan,_,Recovered,3.0
03-11-2020,Brunei,_,Confirmed,10.0
03-11-2020,United States of America,Indiana,Confirmed,5.0
03-11-2020,China,Macau,Confirmed,10.0
03-11-2020,China,Macau,Recovered,10.0
03-11-2020,Latvia,_,Confirmed,2.0
03-11-2020,Slovakia,_,Confirmed,3.0
03-11-2020,United States of America,District of Columbia,Confirmed,5.0
03-11-2020,United States of America,South Carolina,Confirmed,3.0
